2021-09-28,OLCI_L1,synchronized,3.7002665707841516,6,27.03207472222222
2021-09-28,OLCI_L2,synchronized,1.0828119916841388,8,27.065751805555557
2021-09-28,SLSTR_L1,synchronized,3.3742917412891984,9,63.33776972222222
2021-09-28,SLSTR_L2,synchronized,0.7950301384553313,13,63.02210416666667
2021-09-28,SRAL_L1,synchronized,0.01252521388232708,1,26.64284111111111
2021-09-28,SRAL_L2,synchronized,0.015403125435113907,1,27.03606222222222
2021-09-29,OLCI_L1,synchronized,125.88167860545218,214,44.73766527777778
2021-09-29,OLCI_L2,synchronized,22.635927820578218,212,44.71010416666667
2021-09-29,SLSTR_L1,synchronized,145.5219632824883,387,50.36658944444445
2021-09-29,SLSTR_L2,synchronized,31.54006241541356,535,51.745645833333334
2021-09-29,SRAL_L1,synchronized,416.0076367566362,356,57.60402833333333
2021-09-29,SRAL_L2,synchronized,4.937338839285076,156,48.03795069444445
2021-09-29,SYN_L2,synchronized,44.94986481778324,219,67.70893194444444
2021-09-29,Unknown,deleted,0.0,84,0.0
2021-09-30,OLCI_L1,synchronized,886.7013765349984,1512,36.81892361111111
2021-09-30,OLCI_L2,synchronized,145.03519372828305,1513,36.76856416666667
2021-09-30,SLSTR_L1,synchronized,1106.3678405871615,3078,37.59672097222222
2021-09-30,SLSTR_L2,synchronized,268.9501068852842,4653,55.635757777777776
2021-09-30,SRAL_L1,synchronized,741.6656397506595,1006,44.34178986111111
2021-09-30,SRAL_L2,synchronized,11.13445358350873,566,31.455055972222222
2021-09-30,SYN_L2,synchronized,381.8297784300521,1504,55.578659027777775
2021-09-30,Unknown,deleted,0.0,249,0.0
2021-10-01,OLCI_L1,synchronized,889.1648275256157,1548,28.95316972222222
2021-10-01,OLCI_L2,synchronized,145.7121968753636,1548,29.12072888888889
2021-10-01,SLSTR_L1,synchronized,1155.5461062742397,3203,31.953591944444444
2021-10-01,SLSTR_L2,synchronized,271.24500521365553,4707,36.11729305555556
2021-10-01,SRAL_L1,synchronized,870.9058836428449,1094,27.735109027777778
2021-10-01,SRAL_L2,synchronized,11.845190525986254,583,10.98339138888889
2021-10-01,SYN_L2,synchronized,408.95385195780545,1669,41.87543166666667
2021-10-01,Unknown,deleted,0.0,989,0.0
2021-10-02,OLCI_L1,synchronized,564.277740479447,983,28.517383055555555
2021-10-02,OLCI_L2,synchronized,90.23146387469023,970,2.8382347222222224
2021-10-02,SLSTR_L1,synchronized,692.8000214882195,1926,3.6520591666666666
2021-10-02,SLSTR_L2,synchronized,172.88863166980445,2998,33.467785
2021-10-02,SRAL_L1,synchronized,470.6987330708653,639,20.592876666666665
2021-10-02,SRAL_L2,synchronized,6.641149740666151,356,2.380203472222222
2021-10-02,SYN_L2,synchronized,256.53127970173955,1063,40.747346666666665
2021-10-02,Unknown,deleted,0.0,1359,0.0
2021-10-03,OLCI_L1,synchronized,559.8088719537482,974,28.366103055555556
2021-10-03,OLCI_L2,synchronized,91.66987080313265,984,28.506535972222224
2021-10-03,SLSTR_L1,synchronized,709.2900789259002,1959,3.497341666666667
2021-10-03,SLSTR_L2,synchronized,169.8425263594836,2966,32.240730694444444
2021-10-03,SRAL_L1,synchronized,478.63257752358913,649,20.2542775
2021-10-03,SRAL_L2,synchronized,6.87545395642519,352,2.419585
2021-10-03,SYN_L2,synchronized,254.0226506041363,1052,38.12824305555556
2021-10-03,Unknown,deleted,0.0,1478,0.0
2021-10-04,OLCI_L1,synchronized,553.1515529472381,967,2.8955302777777776
2021-10-04,OLCI_L2,synchronized,90.26505431812257,964,2.8613194444444447
2021-10-04,SLSTR_L1,synchronized,693.9058532528579,1913,3.4177894444444443
2021-10-04,SLSTR_L2,synchronized,157.9274787241593,2755,32.63347111111111
2021-10-04,SRAL_L1,synchronized,496.31660459097475,646,21.58295375
2021-10-04,SRAL_L2,synchronized,6.765911523252726,350,2.421886805555556
2021-10-04,SYN_L2,synchronized,247.97473567258567,1015,38.885153333333335
2021-10-04,Unknown,deleted,0.0,1958,0.0
2021-10-05,OLCI_L1,synchronized,534.107678283006,934,2.8371547222222224
2021-10-05,OLCI_L2,synchronized,87.45138718467206,936,2.7986758333333333
2021-10-05,SLSTR_L1,synchronized,708.4623030470684,1951,3.563019166666667
2021-10-05,SLSTR_L2,synchronized,173.4080748129636,3014,33.751200555555556
2021-10-05,SRAL_L1,synchronized,489.35276818368584,646,20.802341527777777
2021-10-05,SRAL_L2,synchronized,7.77149257902056,372,2.50743375
2021-10-05,SYN_L2,synchronized,243.52870289608836,1019,39.44078861111111
2021-10-05,Unknown,deleted,0.0,752,0.0
2021-10-06,OLCI_L1,synchronized,562.9814331261441,985,2.9364077777777777
2021-10-06,OLCI_L2,synchronized,91.69209416024387,983,29.483743333333333
2021-10-06,SLSTR_L1,synchronized,684.0828461227939,1878,3.3990093055555555
2021-10-06,SLSTR_L2,synchronized,157.2261679545045,2731,34.48154972222222
2021-10-06,SRAL_L1,synchronized,489.6887444630265,655,20.849349444444442
2021-10-06,SRAL_L2,synchronized,7.016911868005991,365,2.5970122222222223
2021-10-06,SYN_L2,synchronized,239.72314883489162,991,40.71070166666667
2021-10-06,Unknown,deleted,0.0,786,0.0
2021-10-07,OLCI_L1,synchronized,552.3540446888655,967,29.086623333333332
2021-10-07,OLCI_L2,synchronized,89.73631272185594,959,2.9412872222222224
2021-10-07,SLSTR_L1,synchronized,715.4647333137691,1975,30.45414166666667
2021-10-07,SLSTR_L2,synchronized,176.11982711032033,3062,34.34210319444445
2021-10-07,SRAL_L1,synchronized,493.01159284077585,656,20.99553236111111
2021-10-07,SRAL_L2,synchronized,6.7295137057080865,349,2.4087597222222223
2021-10-07,SYN_L2,synchronized,254.6722370935604,1069,30.644123055555553
2021-10-07,Unknown,deleted,0.0,1634,0.0
2021-10-08,OLCI_L1,synchronized,563.0791304046288,988,28.847700833333334
2021-10-08,OLCI_L2,synchronized,92.94144290592521,992,29.028212361111112
2021-10-08,SLSTR_L1,synchronized,724.9613087167963,1997,3.7441947222222223
2021-10-08,SLSTR_L2,synchronized,167.89842042792588,2929,33.36087694444445
2021-10-08,SRAL_L1,synchronized,474.7591205360368,633,21.275115277777775
2021-10-08,SRAL_L2,synchronized,6.722849292680621,350,2.4277597222222225
2021-10-08,SYN_L2,synchronized,277.9733078824356,1139,39.90902638888889
2021-10-08,Unknown,deleted,0.0,1876,0.0
2021-10-09,OLCI_L1,synchronized,554.5315960124135,972,28.599588333333333
2021-10-09,OLCI_L2,synchronized,90.90706879552454,971,28.696323333333332
2021-10-09,SLSTR_L1,synchronized,718.788944770582,1985,30.13626972222222
2021-10-09,SLSTR_L2,synchronized,169.22674211207777,2950,33.15457861111111
2021-10-09,SRAL_L1,synchronized,485.99775778874755,651,20.254524166666666
2021-10-09,SRAL_L2,synchronized,7.799758507870138,374,2.525475833333333
2021-10-09,SYN_L2,synchronized,241.64817472919822,999,38.70511972222223
2021-10-09,Unknown,deleted,0.0,591,0.0
2021-10-10,OLCI_L1,synchronized,553.9061197191477,972,2.9115279166666665
2021-10-10,OLCI_L2,synchronized,89.53097877837718,962,2.8165275
2021-10-10,SLSTR_L1,synchronized,708.00288017001,1956,30.859350416666665
2021-10-10,SLSTR_L2,synchronized,169.5829806951806,2950,32.62098625
2021-10-10,SRAL_L1,synchronized,468.160563451238,631,20.34824361111111
2021-10-10,SRAL_L2,synchronized,6.626767503097653,356,2.3983683333333334
2021-10-10,SYN_L2,synchronized,263.23262315429747,1094,39.20061458333333
2021-10-10,Unknown,deleted,0.0,1140,0.0
2021-10-11,OLCI_L1,synchronized,556.6972535513341,973,2.9337091666666666
2021-10-11,OLCI_L2,synchronized,90.1221191463992,977,28.287424444444444
2021-10-11,SLSTR_L1,synchronized,689.9253377187997,1900,3.370712222222222
2021-10-11,SLSTR_L2,synchronized,165.70015957485884,2881,33.16538805555555
2021-10-11,SRAL_L1,synchronized,490.2683274373412,653,21.370656944444445
2021-10-11,SRAL_L2,synchronized,7.2923882342875,365,2.4854344444444445
2021-10-11,SYN_L2,synchronized,239.92008056584746,1002,37.23948611111111
2021-10-11,Unknown,deleted,0.0,1275,0.0
2021-10-12,OLCI_L1,synchronized,538.0443630237132,940,2.822098611111111
2021-10-12,OLCI_L2,synchronized,85.53777099587023,929,2.772768611111111
2021-10-12,SLSTR_L1,synchronized,704.3947868291289,1945,3.4632275000000003
2021-10-12,SLSTR_L2,synchronized,163.65486154798418,2854,34.38738013888889
2021-10-12,SRAL_L1,synchronized,477.2291449904442,635,20.73206
2021-10-12,SRAL_L2,synchronized,6.401266559958458,342,2.395320972222222
2021-10-12,SYN_L2,synchronized,246.69726698100567,1033,38.11151805555556
2021-10-12,Unknown,deleted,0.0,1456,0.0
2021-10-13,OLCI_L1,synchronized,556.9610516186804,969,29.506340277777777
2021-10-13,OLCI_L2,synchronized,90.59341738559306,983,29.642602222222223
2021-10-13,SLSTR_L1,synchronized,725.0450167935342,1999,31.953792777777778
2021-10-13,SLSTR_L2,synchronized,172.084733591415,2993,33.94804277777778
2021-10-13,SRAL_L1,synchronized,489.35126885492355,654,20.171330555555556
2021-10-13,SRAL_L2,synchronized,7.472724583931267,366,2.5384551388888887
2021-10-13,SYN_L2,synchronized,238.61498916428536,1019,40.096113055555556
2021-10-13,Unknown,deleted,0.0,1291,0.0
2021-10-14,OLCI_L1,synchronized,546.2898094439879,954,29.02760902777778
2021-10-14,OLCI_L2,synchronized,88.05810908600688,953,3.559113333333334
2021-10-14,SLSTR_L1,synchronized,705.9451169148088,1942,32.12842055555556
2021-10-14,SLSTR_L2,synchronized,168.45321624353528,2927,33.081155555555554
2021-10-14,SRAL_L1,synchronized,487.07324712444097,642,20.47484708333333
2021-10-14,SRAL_L2,synchronized,6.59280935395509,349,2.457571111111111
2021-10-14,SYN_L2,synchronized,255.91612802259624,1060,39.06295472222222
2021-10-14,Unknown,deleted,0.0,2976,0.0
2021-10-15,OLCI_L1,synchronized,464.38175609894097,813,29.129171944444444
2021-10-15,OLCI_L2,synchronized,75.71946049015969,809,29.378003055555556
2021-10-15,SLSTR_L1,synchronized,592.4205606617033,1630,7.716395694444445
2021-10-15,SLSTR_L2,synchronized,141.121283268556,2454,35.198395138888884
2021-10-15,SRAL_L1,synchronized,313.5897406740114,472,6.204824444444444
2021-10-15,SRAL_L2,synchronized,5.510275579057634,289,4.637333611111112
2021-10-15,SYN_L2,synchronized,226.6767489882186,917,40.96999972222223
2021-10-15,Unknown,deleted,0.0,3841,0.0
2021-10-16,OLCI_L1,synchronized,659.7122288336977,1155,6.898326666666667
2021-10-16,OLCI_L2,synchronized,106.32211641315371,1156,17.784982083333336
2021-10-16,SLSTR_L1,synchronized,818.1042917473242,2258,6.6765425
2021-10-16,SLSTR_L2,synchronized,191.6682156221941,3340,33.70240583333333
2021-10-16,SRAL_L1,synchronized,652.2615369278938,819,24.67073111111111
2021-10-16,SRAL_L2,synchronized,8.414798221550882,423,3.9537894444444444
2021-10-16,SYN_L2,synchronized,285.3856019806117,1195,39.342377500000005
2021-10-16,Unknown,deleted,0.0,2510,0.0
2021-10-17,OLCI_L1,synchronized,555.8545414209366,956,28.463773472222222
2021-10-17,OLCI_L2,synchronized,89.00953217316419,941,28.55210027777778
2021-10-17,SLSTR_L1,synchronized,726.7199492193758,2003,31.594675833333334
2021-10-17,SLSTR_L2,synchronized,175.46923364233226,3055,32.54529222222222
2021-10-17,SRAL_L1,synchronized,485.6186428666115,653,20.50576472222222
2021-10-17,SRAL_L2,synchronized,7.074539355933666,362,2.4592662499999998
2021-10-17,SYN_L2,synchronized,256.0113962851465,1041,39.692434166666665
2021-10-17,Unknown,deleted,0.0,970,0.0
2021-10-18,OLCI_L1,synchronized,551.8300516046584,922,28.21539277777778
2021-10-18,OLCI_L2,synchronized,90.08774648886174,933,28.34019361111111
2021-10-18,SLSTR_L1,synchronized,689.8342150608078,1909,3.3989241666666667
2021-10-18,SLSTR_L2,synchronized,163.07081280648708,2847,32.84549583333333
2021-10-18,SRAL_L1,synchronized,476.0416842009872,641,20.049533888888888
2021-10-18,SRAL_L2,synchronized,7.713997843675315,376,2.4533456944444443
2021-10-18,SYN_L2,synchronized,255.59669503197074,1032,36.93405361111111
2021-10-18,Unknown,deleted,0.0,2086,0.0
2021-10-19,OLCI_L1,synchronized,543.1826639780775,896,2.7524569444444444
2021-10-19,OLCI_L2,synchronized,87.84577396698296,898,2.728513333333334
2021-10-19,SLSTR_L1,synchronized,704.5484391208738,1949,3.5823527777777775
2021-10-19,SLSTR_L2,synchronized,164.27747221756727,2874,32.59465138888889
2021-10-19,SRAL_L1,synchronized,485.3252930631861,645,20.888314444444443
2021-10-19,SRAL_L2,synchronized,7.525414776057005,371,2.4389808333333334
2021-10-19,SYN_L2,synchronized,237.4981183828786,956,37.88400930555556
2021-10-19,Unknown,deleted,0.0,1773,0.0
2021-10-20,OLCI_L1,synchronized,556.153662645258,917,29.556269722222222
2021-10-20,OLCI_L2,synchronized,89.24014663137496,911,29.644097777777777
2021-10-20,SLSTR_L1,synchronized,701.3356695976108,1934,3.406187222222222
2021-10-20,SLSTR_L2,synchronized,174.63579978607595,3049,33.30289333333333
2021-10-20,SRAL_L1,synchronized,465.8565738154575,629,20.24323111111111
2021-10-20,SRAL_L2,synchronized,6.432193653658032,341,2.415062777777778
2021-10-20,SYN_L2,synchronized,252.69593910872936,1006,40.144594861111116
2021-10-20,Unknown,deleted,0.0,1567,0.0
2021-10-21,OLCI_L1,synchronized,556.8155742306262,918,3.0535679166666667
2021-10-21,OLCI_L2,synchronized,90.42817741073668,925,29.19943
2021-10-21,SLSTR_L1,synchronized,729.5773641522974,2014,31.089855694444445
2021-10-21,SLSTR_L2,synchronized,164.81294046808034,2874,33.09665736111111
2021-10-21,SRAL_L1,synchronized,491.6772391842678,657,21.12668638888889
2021-10-21,SRAL_L2,synchronized,6.881793282926083,361,2.4178272222222223
2021-10-21,SYN_L2,synchronized,238.65395176317543,972,38.60216555555556
2021-10-21,Unknown,deleted,0.0,1253,0.0
2021-10-22,OLCI_L1,synchronized,554.3984228456393,913,28.894731944444445
2021-10-22,OLCI_L2,synchronized,89.98910833708942,916,28.923198749999997
2021-10-22,SLSTR_L1,synchronized,707.7559748943895,1953,30.22124277777778
