2021-10-18,Unknown,deleted,0.0,196380,0.0
2021-10-19,Unknown,deleted,0.0,24027,0.0
2021-10-20,Unknown,deleted,0.0,34366,0.0
2021-10-21,Unknown,deleted,0.0,47282,0.0
2021-10-22,Unknown,deleted,0.0,60230,0.0
2021-10-23,Unknown,deleted,0.0,49060,0.0
2021-10-24,Unknown,deleted,0.0,37381,0.0
2021-10-25,Unknown,deleted,0.0,37242,0.0
2021-10-26,Unknown,deleted,0.0,36594,0.0
2021-10-27,Unknown,deleted,0.0,37308,0.0
2021-10-28,Unknown,deleted,0.0,32021,0.0
2021-10-29,Unknown,deleted,0.0,27754,0.0
2021-10-30,Unknown,deleted,0.0,36818,0.0
2021-10-31,Unknown,deleted,0.0,32386,0.0
2021-11-01,Unknown,deleted,0.0,52187,0.0
2021-11-02,Unknown,deleted,0.0,12495,0.0
2021-11-03,Unknown,deleted,0.0,55260,0.0
2021-11-04,Unknown,deleted,0.0,39902,0.0
2021-11-05,Unknown,deleted,0.0,35257,0.0
2021-11-06,Unknown,deleted,0.0,35189,0.0
2021-11-07,Unknown,deleted,0.0,34736,0.0
2021-11-08,Unknown,deleted,0.0,33064,0.0
2021-11-09,Unknown,deleted,0.0,46860,0.0
2021-11-10,Unknown,deleted,0.0,75198,0.0
2021-11-11,Unknown,deleted,0.0,90624,0.0
2021-11-12,Unknown,deleted,0.0,81267,0.0
2021-11-13,Unknown,deleted,0.0,52597,0.0
2021-11-14,Unknown,deleted,0.0,34584,0.0
2021-11-15,Unknown,deleted,0.0,30818,0.0
2021-11-16,Unknown,deleted,0.0,11716,0.0
2021-11-22,Unknown,deleted,0.0,2,0.0
2021-12-03,Unknown,deleted,0.0,39784,0.0
2021-12-04,Unknown,deleted,0.0,32016,0.0
2021-12-05,Unknown,deleted,0.0,38508,0.0
2021-12-06,Unknown,deleted,0.0,26282,0.0
2021-12-07,Unknown,deleted,0.0,27783,0.0
2021-12-08,Unknown,deleted,0.0,36624,0.0
2021-12-09,Unknown,deleted,0.0,46690,0.0
2021-12-10,Unknown,deleted,0.0,59693,0.0
2021-12-11,Unknown,deleted,0.0,52745,0.0
2021-12-12,Unknown,deleted,0.0,55927,0.0
2021-12-13,Unknown,deleted,0.0,51277,0.0
2021-12-14,Unknown,deleted,0.0,26537,0.0
2021-12-15,Unknown,deleted,0.0,34102,0.0
