2021-10-18,Unknown,deleted,0.0,183419,0.0
2021-10-19,Unknown,deleted,0.0,22135,0.0
2021-10-20,Unknown,deleted,0.0,32559,0.0
2021-10-21,Unknown,deleted,0.0,45592,0.0
2021-10-22,Unknown,deleted,0.0,58303,0.0
2021-10-23,Unknown,deleted,0.0,47387,0.0
2021-10-24,Unknown,deleted,0.0,35548,0.0
2021-10-25,Unknown,deleted,0.0,35437,0.0
2021-10-26,Unknown,deleted,0.0,34802,0.0
2021-10-27,Unknown,deleted,0.0,35592,0.0
2021-10-28,Unknown,deleted,0.0,30419,0.0
2021-10-29,Unknown,deleted,0.0,25988,0.0
2021-10-30,Unknown,deleted,0.0,35404,0.0
2021-10-31,Unknown,deleted,0.0,31340,0.0
2021-11-01,Unknown,deleted,0.0,49338,0.0
2021-11-02,Unknown,deleted,0.0,11903,0.0
2021-11-03,Unknown,deleted,0.0,52395,0.0
2021-11-04,Unknown,deleted,0.0,38075,0.0
2021-11-05,Unknown,deleted,0.0,33410,0.0
2021-11-06,Unknown,deleted,0.0,33435,0.0
2021-11-07,Unknown,deleted,0.0,32986,0.0
2021-11-08,Unknown,deleted,0.0,31878,0.0
2021-11-09,Unknown,deleted,0.0,32903,0.0
2021-11-10,Unknown,deleted,0.0,33162,0.0
2021-11-11,Unknown,deleted,0.0,31828,0.0
2021-11-12,Unknown,deleted,0.0,32037,0.0
2021-11-13,Unknown,deleted,0.0,31834,0.0
2021-11-14,Unknown,deleted,0.0,32697,0.0
2021-11-15,Unknown,deleted,0.0,28872,0.0
2021-11-16,Unknown,deleted,0.0,11056,0.0
2021-12-03,Unknown,deleted,0.0,36856,0.0
2021-12-04,Unknown,deleted,0.0,30151,0.0
2021-12-05,Unknown,deleted,0.0,36665,0.0
2021-12-06,Unknown,deleted,0.0,24414,0.0
2021-12-07,Unknown,deleted,0.0,25923,0.0
2021-12-08,Unknown,deleted,0.0,34716,0.0
2021-12-09,Unknown,deleted,0.0,30796,0.0
2021-12-10,Unknown,deleted,0.0,32700,0.0
2021-12-11,Unknown,deleted,0.0,27913,0.0
2021-12-12,Unknown,deleted,0.0,29419,0.0
2021-12-13,Unknown,deleted,0.0,31628,0.0
2021-12-14,Unknown,deleted,0.0,24718,0.0
2021-12-15,Unknown,deleted,0.0,32270,0.0
2021-12-16,Unknown,deleted,0.0,43499,0.0
2021-12-17,Unknown,deleted,0.0,36928,0.0
2021-12-18,Unknown,deleted,0.0,22760,0.0
2021-12-19,Unknown,deleted,0.0,27685,0.0
2021-12-20,Unknown,deleted,0.0,17040,0.0
2021-12-21,Unknown,deleted,0.0,14871,0.0
2021-12-22,Unknown,deleted,0.0,28523,0.0
2021-12-23,Unknown,deleted,0.0,19176,0.0
2021-12-24,Unknown,deleted,0.0,38483,0.0
2021-12-25,Unknown,deleted,0.0,30199,0.0
2021-12-26,Unknown,deleted,0.0,29712,0.0
2021-12-27,Unknown,deleted,0.0,29945,0.0
2021-12-28,Unknown,deleted,0.0,30462,0.0
2021-12-29,Unknown,deleted,0.0,30261,0.0
2021-12-30,Unknown,deleted,0.0,30189,0.0
2021-12-31,Unknown,deleted,0.0,30020,0.0
2022-01-01,Unknown,deleted,0.0,30763,0.0
2022-01-02,Unknown,deleted,0.0,30842,0.0
2022-01-03,Unknown,deleted,0.0,30874,0.0
2022-01-04,Unknown,deleted,0.0,29924,0.0
2022-01-05,Unknown,deleted,0.0,31965,0.0
2022-01-06,Unknown,deleted,0.0,30670,0.0
2022-01-07,Unknown,deleted,0.0,31138,0.0
2022-01-08,Unknown,deleted,0.0,21541,0.0
2022-01-09,Unknown,deleted,0.0,36851,0.0
2022-01-10,Unknown,deleted,0.0,30779,0.0
2022-01-11,Unknown,deleted,0.0,29522,0.0
2022-01-12,Unknown,deleted,0.0,27005,0.0
2022-01-13,Unknown,deleted,0.0,24414,0.0
2022-01-14,Unknown,deleted,0.0,28378,0.0
2022-01-15,Unknown,deleted,0.0,30310,0.0
2022-01-16,Unknown,deleted,0.0,30114,0.0
2022-01-17,Unknown,deleted,0.0,30282,0.0
2022-01-18,Unknown,deleted,0.0,30255,0.0
2022-01-19,Unknown,deleted,0.0,29987,0.0
2022-01-20,Unknown,deleted,0.0,30401,0.0
2022-01-21,Unknown,deleted,0.0,30980,0.0
2022-01-22,Unknown,deleted,0.0,29268,0.0
2022-01-23,Unknown,deleted,0.0,28202,0.0
2022-01-24,Unknown,deleted,0.0,26868,0.0
2022-01-25,Unknown,deleted,0.0,28111,0.0
2022-01-26,Unknown,deleted,0.0,27856,0.0
2022-01-27,Unknown,deleted,0.0,28609,0.0
2022-01-28,Unknown,deleted,0.0,27748,0.0
2022-01-29,Unknown,deleted,0.0,28486,0.0
2022-01-30,Unknown,deleted,0.0,28901,0.0
2022-01-31,Unknown,deleted,0.0,28078,0.0
2022-02-01,Unknown,deleted,0.0,27406,0.0
2022-02-02,Unknown,deleted,0.0,28842,0.0
2022-02-03,Unknown,deleted,0.0,25391,0.0
2022-02-04,Unknown,deleted,0.0,28439,0.0
2022-02-05,Unknown,deleted,0.0,29113,0.0
2022-02-06,Unknown,deleted,0.0,28703,0.0
2022-02-07,Unknown,deleted,0.0,28398,0.0
2022-02-08,Unknown,deleted,0.0,28564,0.0
2022-02-09,Unknown,deleted,0.0,28620,0.0
2022-02-10,Unknown,deleted,0.0,26314,0.0
2022-02-11,Unknown,deleted,0.0,31775,0.0
2022-02-12,Unknown,deleted,0.0,28731,0.0
2022-02-13,Unknown,deleted,0.0,28829,0.0
2022-02-14,Unknown,deleted,0.0,28469,0.0
2022-02-15,Unknown,deleted,0.0,23719,0.0
2022-02-16,Unknown,deleted,0.0,19882,0.0
2022-02-17,Unknown,deleted,0.0,19761,0.0
2022-02-18,Unknown,deleted,0.0,14507,0.0
2022-02-19,Unknown,deleted,0.0,13630,0.0
2022-02-20,Unknown,deleted,0.0,21285,0.0
2022-02-21,Unknown,deleted,0.0,20770,0.0
2022-02-22,Unknown,deleted,0.0,20953,0.0
2022-02-23,Unknown,deleted,0.0,19946,0.0
2022-02-24,Unknown,deleted,0.0,20637,0.0
2022-02-25,Unknown,deleted,0.0,21411,0.0
2022-02-26,Unknown,deleted,0.0,20353,0.0
2022-02-27,Unknown,deleted,0.0,20435,0.0
2022-02-28,Unknown,deleted,0.0,21884,0.0
2022-03-01,Unknown,deleted,0.0,20970,0.0
2022-03-02,Unknown,deleted,0.0,22014,0.0
2022-03-03,Unknown,deleted,0.0,31179,0.0
2022-03-04,Unknown,deleted,0.0,31783,0.0
2022-03-05,Unknown,deleted,0.0,30257,0.0
2022-03-06,Unknown,deleted,0.0,31867,0.0
2022-03-07,Unknown,deleted,0.0,29773,0.0
2022-03-08,Unknown,deleted,0.0,31794,0.0
2022-03-09,Unknown,deleted,0.0,30111,0.0
2022-03-10,Unknown,deleted,0.0,30187,0.0
2022-03-11,Unknown,deleted,0.0,31182,0.0
2022-03-12,Unknown,deleted,0.0,27401,0.0
2022-03-13,Unknown,deleted,0.0,34548,0.0
2022-03-14,Unknown,deleted,0.0,30853,0.0
2022-03-15,Unknown,deleted,0.0,31619,0.0
2022-03-16,Unknown,deleted,0.0,31239,0.0
2022-03-17,Unknown,deleted,0.0,31273,0.0
2022-03-18,Unknown,deleted,0.0,31425,0.0
2022-03-19,Unknown,deleted,0.0,31587,0.0
2022-03-20,Unknown,deleted,0.0,26703,0.0
2022-03-21,Unknown,deleted,0.0,14584,0.0
2022-03-22,Unknown,deleted,0.0,16000,0.0
2022-03-23,Unknown,deleted,0.0,23336,0.0
2022-03-24,Unknown,deleted,0.0,30789,0.0
2022-03-25,Unknown,deleted,0.0,31029,0.0
2022-03-26,Unknown,deleted,0.0,32000,0.0
2022-03-27,Unknown,deleted,0.0,33000,0.0
2022-03-28,Unknown,deleted,0.0,34000,0.0
2022-03-29,Unknown,deleted,0.0,33000,0.0
2022-03-30,Unknown,deleted,0.0,33000,0.0
2022-03-31,Unknown,deleted,0.0,32893,0.0
2022-04-01,Unknown,deleted,0.0,50510,0.0
2022-04-02,Unknown,deleted,0.0,24204,0.0
2022-04-03,Unknown,deleted,0.0,28466,0.0
2022-04-04,Unknown,deleted,0.0,30265,0.0
2022-04-05,Unknown,deleted,0.0,34433,0.0
2022-04-06,Unknown,deleted,0.0,34064,0.0
2022-04-07,Unknown,deleted,0.0,34421,0.0
2022-04-08,Unknown,deleted,0.0,34405,0.0
2022-04-09,Unknown,deleted,0.0,34529,0.0
2022-04-10,Unknown,deleted,0.0,34000,0.0
2022-04-11,Unknown,deleted,0.0,35000,0.0
2022-04-12,Unknown,deleted,0.0,35000,0.0
2022-04-13,Unknown,deleted,0.0,33000,0.0
2022-04-14,Unknown,deleted,0.0,29744,0.0
2022-04-15,Unknown,deleted,0.0,30000,0.0
2022-04-16,Unknown,deleted,0.0,29286,0.0
2022-04-17,Unknown,deleted,0.0,32000,0.0
